date,eth
2020-01-01T01:00:06+00:00,1.75000000000000000000
2020-01-01T01:21:25+00:00,1.12500000000000000000
2020-01-01T01:25:10+00:00,0.91666666666666666667
2020-01-01T01:26:55+00:00,0.88500000000000000000
2020-01-01T02:10:24+00:00,0.79600000000000000000
2020-01-01T05:25:30+00:00,0.78000000000000000000
2020-01-01T05:41:27+00:00,0.81142857142857142857
2020-01-01T12:57:50+00:00,0.80375000000000000000
2020-01-01T13:47:30+00:00,0.78111111111111111111
2020-01-01T14:02:55+00:00,0.703000000000000000000000000000000000
2020-01-01T14:51:24+00:00,0.677272727272727272727272727272727273
2020-01-01T16:48:23+00:00,0.655833333333333333333333333333333333
2020-01-01T16:50:07+00:00,0.651538461538461538461538461538461538
2020-01-01T19:08:22+00:00,0.636428571428571428571428571428571429
2020-01-01T19:40:35+00:00,0.594000000000000000000000000000000000
2020-01-01T19:40:35+00:00,0.556875000000000000000000000000000000
2020-01-01T19:40:35+00:00,0.524117647058823529411764705882352941
2020-01-01T19:41:25+00:00,0.495000000000000000000000000000000000
2020-01-01T22:08:35+00:00,0.468947368421052631578947368421052632
2020-01-01T22:10:13+00:00,0.445500000000000000000000000000000000
2020-01-01T22:10:48+00:00,0.424285714285714285714285714285714286
2020-01-01T22:11:33+00:00,0.405000000000000000000000000000000000
2020-01-02T09:58:40+00:00,0.387391304347826086956521739130434783
2020-01-02T12:48:54+00:00,0.412916666666666666666666666666666667
2020-01-02T17:49:31+00:00,0.413200000000000000000000000000000000
2020-01-02T18:35:02+00:00,0.781923076923076923076923076923076923
2020-01-02T19:25:06+00:00,0.778888888888888888888888888888888889
2020-01-02T22:03:19+00:00,0.751071428571428571428571428571428571
2020-01-02T22:04:56+00:00,0.725172413793103448275862068965517241
2020-01-02T22:07:18+00:00,0.701000000000000000000000000000000000
2020-01-02T22:08:03+00:00,0.678387096774193548387096774193548387
2020-01-02T22:08:03+00:00,0.670625000000000000000000000000000000
2020-01-02T22:09:40+00:00,0.663636363636363636363636363636363636
2020-01-02T22:47:12+00:00,0.644117647058823529411764705882352941
2020-01-03T00:24:23+00:00,0.642857142857142857142857142857142857
2020-01-03T00:24:50+00:00,0.680277777777777777777777777777777778
2020-01-03T00:24:50+00:00,0.701081081081081081081081081081081081
2020-01-03T00:25:04+00:00,0.703684210526315789473684210526315789
2020-01-03T00:25:57+00:00,0.711282051282051282051282051282051282
2020-01-03T00:25:57+00:00,0.721000000000000000000000000000000000
2020-01-03T00:26:22+00:00,0.734390243902439024390243902439024390
2020-01-03T00:26:46+00:00,0.732380952380952380952380952380952381
2020-01-03T00:26:53+00:00,0.742093023255813953488372093023255814
2020-01-03T00:27:09+00:00,0.747954545454545454545454545454545455
2020-01-03T01:25:11+00:00,0.742444444444444444444444444444444444
2020-01-03T02:38:08+00:00,0.835000000000000000000000000000000000
2020-01-03T09:33:32+00:00,0.817234042553191489361702127659574468
2020-01-03T20:28:22+00:00,0.821041666666666666666666666666666667
2020-01-03T21:41:13+00:00,0.814489795918367346938775510204081633
2020-01-03T21:43:31+00:00,0.810200000000000000000000000000000000
2020-01-03T21:48:12+00:00,0.806078431372549019607843137254901961
2020-01-03T23:03:53+00:00,0.802115384615384615384615384615384615
2020-01-03T23:51:56+00:00,0.798301886792452830188679245283018868
2020-01-04T00:50:48+00:00,0.792777777777777777777777777777777778
2020-01-04T00:53:25+00:00,0.787454545454545454545454545454545455
2020-01-04T00:55:49+00:00,0.783214285714285714285714285714285714
2020-01-04T01:01:47+00:00,0.787017543859649122807017543859649123
2020-01-04T01:06:31+00:00,0.786379310344827586206896551724137931
2020-01-04T01:08:13+00:00,0.781355932203389830508474576271186441
2020-01-04T01:09:03+00:00,0.776666666666666666666666666666666667
2020-01-04T01:09:17+00:00,0.772131147540983606557377049180327869
2020-01-04T01:09:39+00:00,0.767741935483870967741935483870967742
2020-01-04T01:10:14+00:00,0.778571428571428571428571428571428571
2020-01-04T01:10:54+00:00,0.774218750000000000000000000000000000
2020-01-04T01:11:45+00:00,0.770000000000000000000000000000000000
2020-01-04T01:14:15+00:00,0.768181818181818181818181818181818182
2020-01-04T01:16:34+00:00,0.766417910447761194029850746268656716
2020-01-04T01:16:34+00:00,0.762647058823529411764705882352941176
2020-01-04T01:18:43+00:00,0.761014492753623188405797101449275362
2020-01-04T01:19:04+00:00,0.756428571428571428571428571428571429
2020-01-04T01:21:23+00:00,0.756338028169014084507042253521126761
2020-01-04T01:21:23+00:00,0.756250000000000000000000000000000000
2020-01-04T01:21:50+00:00,0.754109589041095890410958904109589041
2020-01-04T01:22:53+00:00,0.750000000000000000000000000000000000
2020-01-04T01:23:07+00:00,0.746533333333333333333333333333333333
2020-01-04T01:24:00+00:00,0.743289473684210526315789473684210526
2020-01-04T01:24:07+00:00,0.740129870129870129870129870129870130
2020-01-04T01:24:53+00:00,0.736923076923076923076923076923076923
2020-01-04T01:26:26+00:00,0.733924050632911392405063291139240506
2020-01-04T01:27:40+00:00,0.731625000000000000000000000000000000
2020-01-04T01:34:30+00:00,0.741111111111111111111111111111111111
2020-01-04T02:33:28+00:00,0.737439024390243902439024390243902439
2020-01-04T03:48:31+00:00,0.739397590361445783132530120481927711
2020-01-04T14:41:28+00:00,0.736845238095238095238095238095238095
2020-01-04T15:05:17+00:00,0.734647058823529411764705882352941176
2020-01-04T15:08:27+00:00,0.732500000000000000000000000000000000
